timestamps,AMK_Torque_FL,AMK_Torque_FR,AMK_Torque_RL,AMK_Torque_RR,DCM_APPS_Throttle,DCM_Brake_Recu,Groundspeed_Vel,Gyro_Mov_Acc_Y,Gyro_Mov_Acc_X,HV_CurrentSensor_W
4.784289999993234,0,-0.1,-0.1,0,0,1.71,0,-0.2,-0.2,120
4.800959999993211,0,-0.1,0,-0.1,0,1.814,0,-0.1,-0.1,120
4.817629999993187,-0.1,0,-0.1,0,0.42,1.696,0,-0.1,-0.1,120
4.8342999999931635,-0.1,0,-0.1,-0.2,4.0200000000000005,1.568,0,-1.6,-1.6,178
4.85097,4.1000000000000005,4.800000000000001,7.2,7.800000000000001,16.46,2.36,0,-4,-4,236
4.867639999993116,24.6,23.900000000000002,43.400000000000006,43.800000000000004,39.59,1.834,0,-8.4,-8.4,949
4.884309999993093,60.800000000000004,63.1,117.2,117,68.89,0,0,-12.5,-12.5,1605
4.900979999993069,111.60000000000001,114.30000000000001,208.60000000000002,210,97.5,0,0,-15.5,-15.5,4279
4.917649999993046,164.4,168.20000000000002,253.5,255.8,100,0,0,-15.6,-15.6,6297
4.934319999993022,176.8,181.4,258.8,258.1,100,0,#DIV/0!,-13.7,-13.7,9629
4.9509899999929985,175.20000000000002,183.10000000000002,260.2,260.3,100,0,4,-12.4,-12.4,10943
4.967659999992975,170.70000000000002,181.8,259.3,262,100,0,4,-12.1,-12.1,13957
4.984329999992951,173.5,182.8,257.5,261.90000000000003,100,0,4,-13.2,-13.2,15659
5.000999999992928,167.9,184.9,261.40000000000003,258.2,100,0,#DIV/0!,-14.1,-14.1,18399
5.017669999992904,2.1,185.3,258.1,261.3,100,0,#DIV/0!,-14.9,-14.9,17610
5.034339999992881,8.8,73.2,261,260.6,100,0,#DIV/0!,-15.3,-15.3,16821
5.051009999992857,32.6,60.5,260,257.7,100,0,#DIV/0!,-15.5,-15.5,15208
5.0676799999928335,101.5,169.4,263,260.6,100,0,#DIV/0!,-15.4,-15.4,15424
5.08435,141.1,136.20000000000002,259.40000000000003,262.40000000000003,100,0,#DIV/0!,-15,-15,17066
5.101019999992786,95.80000000000001,189.60000000000002,259.3,257.7,100,0,11,-15.1,-15.1,18977
5.117689999992763,107.60000000000001,153.4,261.3,260,100,0,12,-15.4,-15.4,20881
5.134359999992739,145.3,149.6,257.8,259.3,100,0,12,-15.7,-15.7,22356
5.151029999992716,144.3,192,254.3,271,100,0,12,-15.5,-15.5,23347
5.167699999992692,128.20000000000002,185.10000000000002,260.1,261.6,100,0,#DIV/0!,-15.4,-15.4,25054
5.1843699999926685,129.6,176.8,276.2,243.9,100,0,#DIV/0!,-14.8,-14.8,25765
5.201039999992645,148.5,170.10000000000002,255.20000000000002,245.20000000000002,100,0,17,-14.6,-14.6,26992
5.217709999992621,111.2,157.4,253.70000000000002,249.5,100,0,17,-14.7,-14.7,27508
5.234379999992598,101.7,191.60000000000002,262.90000000000003,252.9,100,0,18,-15.3,-15.3,28520
5.251049999992574,160.70000000000002,164.5,263.5,257,100,0,19,-15.1,-15.1,29847
5.267719999992551,129.5,185.8,258.6,260.8,100,0,19,-14.6,-14.6,31174
5.284389999992527,131.6,174.10000000000002,261,258.8,100,0,20,-14,-14,32164
5.301059999992503,122.10000000000001,165.5,259.1,261.5,100,0,22,-14.1,-14.1,32321
5.31773,111,160.9,262.40000000000003,258.5,100,0,23,-14.3,-14.3,33113
5.334399999992456,107.30000000000001,147.1,262.90000000000003,260.7,100,0,23,-14.2,-14.2,33748
5.351069999992433,114.2,194,259.5,260.2,100,0,24,-14.3,-14.3,35592
